,Date,Company,Departure,Source,Duration,Stoppages,Arrival,Destination,Price
907,Fri-29Oct2021,Vistara,18:55,Delhi,15h 50m,1-stop,10:45,Bangalore,"16,928"
908,Fri-29Oct2021,Vistara,13:20,Delhi,09h 30m,2+-stop,22:50,Bangalore,"16,972"
909,Fri-29Oct2021,SpiceJet,16:40,Delhi,26h 45m,1-stop,19:25,Bangalore,"17,489"
910,Fri-29Oct2021,Vistara,21:40,Delhi,11h 10m,1-stop,08:50,Bangalore,"18,188"
911,Fri-29Oct2021,Vistara,19:45,Delhi,13h 05m,1-stop,08:50,Bangalore,"18,188"
912,Fri-29Oct2021,Air India,16:45,Delhi,06h 55m,1-stop,23:40,Bangalore,"19,951"
913,Fri-29Oct2021,Air India,14:00,Delhi,09h 40m,1-stop,23:40,Bangalore,"19,951"
914,Fri-29Oct2021,Vistara,21:40,Delhi,13h 05m,1-stop,10:45,Bangalore,"20,393"
915,Fri-29Oct2021,Vistara,19:45,Delhi,15h 00m,1-stop,10:45,Bangalore,"20,393"
916,Fri-29Oct2021,Air India,16:35,Delhi,05h 45m,1-stop,22:20,Bangalore,"21,548"
917,Fri-29Oct2021,Air India,17:50,Delhi,17h 20m,1-stop,11:10,Bangalore,"22,650"
918,Fri-29Oct2021,SpiceJet,11:20,Delhi,05h 40m,1-stop,17:00,Bangalore,"25,852"
919,Thu-04Nov2021,SpiceJet,05:00,Delhi,02h 30m,non-stop,07:30,Bangalore,"7,425"
920,Thu-04Nov2021,SpiceJet,05:35,Delhi,02h 30m,non-stop,08:05,Bangalore,"7,425"
921,Thu-04Nov2021,SpiceJet,19:40,Delhi,02h 30m,non-stop,22:10,Bangalore,"7,425"
922,Thu-04Nov2021,SpiceJet,21:40,Delhi,02h 30m,non-stop,00:10,Bangalore,"7,425"
923,Thu-04Nov2021,Indigo,06:10,Delhi,02h 40m,non-stop,08:50,Bangalore,"7,425"
924,Thu-04Nov2021,SpiceJet,20:10,Delhi,02h 45m,non-stop,22:55,Bangalore,"7,425"
925,Thu-04Nov2021,SpiceJet,22:10,Delhi,02h 45m,non-stop,00:55,Bangalore,"7,425"
926,Thu-04Nov2021,Indigo,02:30,Delhi,02h 55m,non-stop,05:25,Bangalore,"7,425"
927,Thu-04Nov2021,Indigo,04:15,Delhi,02h 55m,non-stop,07:10,Bangalore,"7,425"
928,Thu-04Nov2021,Indigo,07:20,Delhi,02h 55m,non-stop,10:15,Bangalore,"7,425"
929,Thu-04Nov2021,Indigo,08:20,Delhi,02h 55m,non-stop,11:15,Bangalore,"7,425"
930,Thu-04Nov2021,Indigo,09:15,Delhi,02h 55m,non-stop,12:10,Bangalore,"7,425"
931,Thu-04Nov2021,Indigo,12:00,Delhi,02h 55m,non-stop,14:55,Bangalore,"7,425"
932,Thu-04Nov2021,Indigo,18:20,Delhi,02h 55m,non-stop,21:15,Bangalore,"7,425"
933,Thu-04Nov2021,Indigo,21:25,Delhi,02h 55m,non-stop,00:20,Bangalore,"7,425"
934,Thu-04Nov2021,Indigo,22:50,Delhi,02h 55m,non-stop,01:45,Bangalore,"7,425"
935,Thu-04Nov2021,Indigo,15:30,Delhi,03h 00m,non-stop,18:30,Bangalore,"7,425"
936,Thu-04Nov2021,Indigo,19:50,Delhi,03h 00m,non-stop,22:50,Bangalore,"7,425"
937,Thu-04Nov2021,AirAsia,08:00,Delhi,02h 40m,non-stop,10:40,Bangalore,"7,426"
938,Thu-04Nov2021,SpiceJet,08:40,Delhi,07h 45m,1-stop,16:25,Bangalore,"7,425"
939,Thu-04Nov2021,GO FIRST,06:05,Delhi,02h 35m,non-stop,08:40,Bangalore,"7,424"
940,Thu-04Nov2021,GO FIRST,18:40,Delhi,02h 45m,non-stop,21:25,Bangalore,"7,424"
941,Thu-04Nov2021,AirAsia,16:05,Delhi,04h 35m,1-stop,20:40,Bangalore,"7,423"
942,Thu-04Nov2021,GO FIRST,18:05,Delhi,06h 30m,1-stop,00:35,Bangalore,"7,424"
943,Thu-04Nov2021,GO FIRST,12:45,Delhi,06h 35m,1-stop,19:20,Bangalore,"7,424"
944,Thu-04Nov2021,GO FIRST,12:45,Delhi,07h 45m,1-stop,20:30,Bangalore,"7,424"
945,Thu-04Nov2021,GO FIRST,15:00,Delhi,07h 45m,1-stop,22:45,Bangalore,"7,424"
946,Thu-04Nov2021,GO FIRST,14:20,Delhi,08h 25m,1-stop,22:45,Bangalore,"7,424"
947,Thu-04Nov2021,GO FIRST,15:00,Delhi,09h 35m,1-stop,00:35,Bangalore,"7,424"
948,Thu-04Nov2021,GO FIRST,14:20,Delhi,10h 15m,1-stop,00:35,Bangalore,"7,424"
949,Thu-04Nov2021,GO FIRST,08:35,Delhi,10h 45m,1-stop,19:20,Bangalore,"7,424"
950,Thu-04Nov2021,GO FIRST,08:35,Delhi,11h 55m,1-stop,20:30,Bangalore,"7,424"
951,Thu-04Nov2021,GO FIRST,10:30,Delhi,12h 15m,1-stop,22:45,Bangalore,"7,424"
952,Thu-04Nov2021,GO FIRST,10:30,Delhi,14h 05m,1-stop,00:35,Bangalore,"7,424"
953,Thu-04Nov2021,GO FIRST,08:00,Delhi,14h 45m,1-stop,22:45,Bangalore,"7,424"
954,Thu-04Nov2021,Indigo,08:25,Delhi,07h 15m,1-stop,15:40,Bangalore,"7,425"
955,Thu-04Nov2021,Indigo,11:10,Delhi,08h 40m,1-stop,19:50,Bangalore,"7,425"
956,Thu-04Nov2021,Indigo,17:45,Delhi,05h 05m,1-stop,22:50,Bangalore,"7,425"
957,Thu-04Nov2021,Indigo,13:00,Delhi,05h 10m,1-stop,18:10,Bangalore,"7,425"
958,Thu-04Nov2021,Indigo,07:55,Delhi,05h 25m,1-stop,13:20,Bangalore,"7,425"
959,Thu-04Nov2021,Indigo,19:30,Delhi,05h 35m,1-stop,01:05,Bangalore,"7,425"
960,Thu-04Nov2021,Indigo,06:45,Delhi,06h 35m,1-stop,13:20,Bangalore,"7,425"
961,Thu-04Nov2021,Indigo,13:00,Delhi,06h 35m,1-stop,19:35,Bangalore,"7,425"
962,Thu-04Nov2021,Indigo,11:00,Delhi,07h 10m,1-stop,18:10,Bangalore,"7,425"
963,Thu-04Nov2021,Indigo,17:45,Delhi,07h 20m,1-stop,01:05,Bangalore,"7,425"
964,Thu-04Nov2021,Indigo,13:00,Delhi,07h 45m,1-stop,20:45,Bangalore,"7,425"
965,Thu-04Nov2021,Indigo,23:05,Delhi,07h 50m,1-stop,06:55,Bangalore,"7,425"
966,Thu-04Nov2021,Indigo,09:40,Delhi,08h 30m,1-stop,18:10,Bangalore,"7,425"
967,Thu-04Nov2021,Indigo,11:00,Delhi,08h 35m,1-stop,19:35,Bangalore,"7,425"
968,Thu-04Nov2021,Indigo,23:05,Delhi,09h 10m,1-stop,08:15,Bangalore,"7,425"
969,Thu-04Nov2021,Indigo,21:15,Delhi,09h 40m,1-stop,06:55,Bangalore,"7,425"
970,Thu-04Nov2021,Indigo,11:00,Delhi,09h 45m,1-stop,20:45,Bangalore,"7,425"
971,Thu-04Nov2021,Indigo,13:00,Delhi,09h 50m,1-stop,22:50,Bangalore,"7,425"
972,Thu-04Nov2021,Indigo,09:40,Delhi,09h 55m,1-stop,19:35,Bangalore,"7,425"
973,Thu-04Nov2021,GO FIRST,10:30,Delhi,05h 40m,1-stop,16:10,Bangalore,"7,424"
974,Thu-04Nov2021,GO FIRST,08:00,Delhi,08h 10m,1-stop,16:10,Bangalore,"7,424"
975,Thu-04Nov2021,GO FIRST,07:00,Delhi,09h 10m,1-stop,16:10,Bangalore,"7,424"
976,Thu-04Nov2021,GO FIRST,02:00,Delhi,14h 10m,1-stop,16:10,Bangalore,"7,424"
977,Thu-04Nov2021,SpiceJet,06:15,Delhi,14h 55m,1-stop,21:10,Bangalore,"7,425"
978,Thu-04Nov2021,SpiceJet,18:25,Delhi,26h 45m,1-stop,21:10,Bangalore,"7,425"
979,Thu-04Nov2021,Vistara,14:15,Delhi,02h 45m,non-stop,17:00,Bangalore,"7,425"
980,Thu-04Nov2021,Vistara,16:05,Delhi,02h 45m,non-stop,18:50,Bangalore,"7,425"
981,Thu-04Nov2021,AirAsia,18:35,Delhi,03h 05m,non-stop,21:40,Bangalore,"7,426"
982,Thu-04Nov2021,GO FIRST,09:00,Delhi,07h 25m,1-stop,16:25,Bangalore,"7,424"
983,Thu-04Nov2021,GO FIRST,06:00,Delhi,10h 25m,1-stop,16:25,Bangalore,"7,424"
984,Thu-04Nov2021,Indigo,07:25,Delhi,07h 25m,1-stop,14:50,Bangalore,"7,425"
985,Thu-04Nov2021,Indigo,06:05,Delhi,08h 45m,1-stop,14:50,Bangalore,"7,425"
986,Thu-04Nov2021,SpiceJet,16:20,Delhi,16h 40m,1-stop,09:00,Bangalore,"7,425"
987,Thu-04Nov2021,SpiceJet,12:00,Delhi,21h 00m,1-stop,09:00,Bangalore,"7,425"
988,Thu-04Nov2021,Vistara,06:15,Delhi,02h 45m,non-stop,09:00,Bangalore,"7,425"
989,Thu-04Nov2021,Vistara,08:05,Delhi,02h 45m,non-stop,10:50,Bangalore,"7,425"
990,Thu-04Nov2021,Air India,21:15,Delhi,02h 40m,non-stop,23:55,Bangalore,"7,425"
991,Thu-04Nov2021,Air India,06:10,Delhi,02h 45m,non-stop,08:55,Bangalore,"7,425"
992,Thu-04Nov2021,Air India,09:45,Delhi,02h 45m,non-stop,12:30,Bangalore,"7,425"
993,Thu-04Nov2021,Air India,13:30,Delhi,02h 45m,non-stop,16:15,Bangalore,"7,425"
994,Thu-04Nov2021,Air India,17:20,Delhi,02h 45m,non-stop,20:05,Bangalore,"7,425"
995,Thu-04Nov2021,AirAsia,09:25,Delhi,05h 15m,1-stop,14:40,Bangalore,"7,423"
996,Thu-04Nov2021,AirAsia,05:00,Delhi,06h 35m,1-stop,11:35,Bangalore,"7,423"
997,Thu-04Nov2021,AirAsia,07:10,Delhi,06h 45m,1-stop,13:55,Bangalore,"7,423"
998,Thu-04Nov2021,AirAsia,07:10,Delhi,07h 00m,1-stop,14:10,Bangalore,"7,423"
999,Thu-04Nov2021,AirAsia,09:25,Delhi,07h 35m,1-stop,17:00,Bangalore,"7,423"
1000,Thu-04Nov2021,AirAsia,05:45,Delhi,08h 10m,1-stop,13:55,Bangalore,"7,423"
1001,Thu-04Nov2021,AirAsia,10:05,Delhi,08h 15m,1-stop,18:20,Bangalore,"7,423"
1002,Thu-04Nov2021,AirAsia,12:40,Delhi,08h 15m,2+-stop,20:55,Bangalore,"7,423"
1003,Thu-04Nov2021,AirAsia,05:45,Delhi,08h 25m,1-stop,14:10,Bangalore,"7,423"
1004,Thu-04Nov2021,AirAsia,12:10,Delhi,08h 45m,2+-stop,20:55,Bangalore,"7,423"
1005,Thu-04Nov2021,AirAsia,04:25,Delhi,10h 20m,1-stop,14:45,Bangalore,"7,423"
1006,Thu-04Nov2021,AirAsia,04:55,Delhi,10h 55m,1-stop,15:50,Bangalore,"7,423"
1007,Thu-04Nov2021,AirAsia,06:20,Delhi,12h 00m,1-stop,18:20,Bangalore,"7,423"
1008,Thu-04Nov2021,AirAsia,05:00,Delhi,14h 05m,1-stop,19:05,Bangalore,"7,423"
1009,Thu-04Nov2021,AirAsia,07:10,Delhi,18h 45m,1-stop,01:55,Bangalore,"7,423"
1010,Thu-04Nov2021,GO FIRST,09:10,Delhi,04h 20m,1-stop,13:30,Bangalore,"7,424"
1011,Thu-04Nov2021,GO FIRST,10:45,Delhi,04h 25m,1-stop,15:10,Bangalore,"7,424"
1012,Thu-04Nov2021,GO FIRST,05:35,Delhi,04h 45m,1-stop,10:20,Bangalore,"7,424"
1013,Thu-04Nov2021,GO FIRST,02:00,Delhi,05h 40m,1-stop,07:40,Bangalore,"7,424"
1014,Thu-04Nov2021,GO FIRST,05:50,Delhi,06h 20m,1-stop,12:10,Bangalore,"7,424"
1015,Thu-04Nov2021,GO FIRST,21:00,Delhi,10h 40m,1-stop,07:40,Bangalore,"7,424"
1016,Thu-04Nov2021,GO FIRST,19:40,Delhi,12h 00m,1-stop,07:40,Bangalore,"7,424"
1017,Thu-04Nov2021,GO FIRST,05:50,Delhi,13h 30m,1-stop,19:20,Bangalore,"7,424"
1018,Thu-04Nov2021,GO FIRST,18:05,Delhi,13h 35m,1-stop,07:40,Bangalore,"7,424"
1019,Thu-04Nov2021,Indigo,06:45,Delhi,05h 05m,1-stop,11:50,Bangalore,"7,425"
1020,Thu-04Nov2021,Indigo,13:50,Delhi,05h 10m,1-stop,19:00,Bangalore,"7,425"
1021,Thu-04Nov2021,Indigo,13:40,Delhi,06h 10m,1-stop,19:50,Bangalore,"7,425"
1022,Thu-04Nov2021,Indigo,10:15,Delhi,06h 25m,1-stop,16:40,Bangalore,"7,425"
1023,Thu-04Nov2021,SpiceJet,11:20,Delhi,08h 10m,1-stop,19:30,Bangalore,"7,425"
1024,Thu-04Nov2021,Indigo,14:00,Delhi,08h 25m,1-stop,22:25,Bangalore,"7,425"
1025,Thu-04Nov2021,Indigo,15:00,Delhi,08h 30m,1-stop,23:30,Bangalore,"7,425"
1026,Thu-04Nov2021,Indigo,05:15,Delhi,09h 05m,1-stop,14:20,Bangalore,"7,425"
1027,Thu-04Nov2021,Indigo,13:40,Delhi,09h 50m,1-stop,23:30,Bangalore,"7,425"
1028,Thu-04Nov2021,SpiceJet,15:00,Delhi,20h 20m,1-stop,11:20,Bangalore,"7,425"
1029,Thu-04Nov2021,SpiceJet,17:45,Delhi,22h 40m,1-stop,16:25,Bangalore,"7,425"
1030,Thu-04Nov2021,SpiceJet,13:05,Delhi,23h 55m,1-stop,13:00,Bangalore,"7,425"
1031,Thu-04Nov2021,SpiceJet,09:25,Delhi,27h 35m,1-stop,13:00,Bangalore,"7,425"
1032,Thu-04Nov2021,SpiceJet,06:20,Delhi,05h 40m,1-stop,12:00,Bangalore,"7,741"
1033,Thu-04Nov2021,AirAsia,12:50,Delhi,13h 05m,2+-stop,01:55,Bangalore,"7,741"
1034,Thu-04Nov2021,SpiceJet,11:55,Delhi,25h 40m,1-stop,13:35,Bangalore,"8,055"
1035,Thu-04Nov2021,SpiceJet,16:50,Delhi,26h 35m,1-stop,19:25,Bangalore,"8,371"
1036,Thu-04Nov2021,Vistara,20:35,Delhi,12h 15m,1-stop,08:50,Bangalore,"9,840"
1037,Thu-04Nov2021,Vistara,11:40,Delhi,06h 05m,1-stop,17:45,Bangalore,"10,680"
1038,Thu-04Nov2021,Vistara,10:20,Delhi,07h 25m,1-stop,17:45,Bangalore,"10,680"
1039,Thu-04Nov2021,Vistara,09:30,Delhi,08h 15m,1-stop,17:45,Bangalore,"10,680"
1040,Thu-04Nov2021,Vistara,06:00,Delhi,11h 45m,1-stop,17:45,Bangalore,"10,680"
1041,Thu-04Nov2021,AirAsia,07:10,Delhi,11h 55m,1-stop,19:05,Bangalore,"9,657"
1042,Thu-04Nov2021,AirAsia,05:20,Delhi,15h 35m,2+-stop,20:55,Bangalore,"9,657"
1043,Thu-04Nov2021,Vistara,08:50,Delhi,08h 55m,1-stop,17:45,Bangalore,"10,680"
1044,Thu-04Nov2021,Vistara,07:30,Delhi,10h 15m,1-stop,17:45,Bangalore,"10,680"
1045,Thu-04Nov2021,GO FIRST,16:30,Delhi,07h 10m,1-stop,23:40,Bangalore,"10,549"
1046,Thu-04Nov2021,Air India,08:10,Delhi,14h 05m,1-stop,22:15,Bangalore,"9,840"
1047,Thu-04Nov2021,Air India,21:10,Delhi,25h 05m,1-stop,22:15,Bangalore,"9,840"
1048,Thu-04Nov2021,Vistara,07:05,Delhi,25h 45m,1-stop,08:50,Bangalore,"9,840"
1049,Thu-04Nov2021,Air India,09:45,Delhi,12h 30m,1-stop,22:15,Bangalore,"10,260"
1050,Thu-04Nov2021,Air India,19:00,Delhi,17h 50m,1-stop,12:50,Bangalore,"10,470"
1051,Thu-04Nov2021,Air India,11:55,Delhi,24h 55m,1-stop,12:50,Bangalore,"10,470"
1052,Thu-04Nov2021,Vistara,12:50,Delhi,04h 55m,1-stop,17:45,Bangalore,"10,680"
1053,Thu-04Nov2021,Vistara,06:00,Delhi,04h 45m,1-stop,10:45,Bangalore,"10,785"
1054,Thu-04Nov2021,Vistara,12:50,Delhi,06h 25m,1-stop,19:15,Bangalore,"10,785"
1055,Thu-04Nov2021,Vistara,11:40,Delhi,07h 35m,1-stop,19:15,Bangalore,"10,785"
1056,Thu-04Nov2021,Vistara,10:20,Delhi,08h 55m,1-stop,19:15,Bangalore,"10,785"
1057,Thu-04Nov2021,Vistara,09:30,Delhi,09h 45m,1-stop,19:15,Bangalore,"10,785"
1058,Thu-04Nov2021,Vistara,08:50,Delhi,10h 25m,1-stop,19:15,Bangalore,"10,785"
1059,Thu-04Nov2021,Vistara,07:30,Delhi,11h 45m,1-stop,19:15,Bangalore,"10,785"
1060,Thu-04Nov2021,Vistara,06:00,Delhi,13h 15m,1-stop,19:15,Bangalore,"10,785"
1061,Thu-04Nov2021,Vistara,17:45,Delhi,27h 10m,1-stop,20:55,Bangalore,"10,785"
1062,Thu-04Nov2021,Vistara,17:45,Delhi,25h 30m,1-stop,19:15,Bangalore,"10,995"
1063,Thu-04Nov2021,Vistara,16:55,Delhi,26h 20m,1-stop,19:15,Bangalore,"10,995"
1064,Thu-04Nov2021,Vistara,15:30,Delhi,27h 45m,1-stop,19:15,Bangalore,"10,995"
1065,Thu-04Nov2021,Vistara,17:45,Delhi,24h 00m,1-stop,17:45,Bangalore,"11,258"
1066,Thu-04Nov2021,Vistara,16:55,Delhi,24h 50m,1-stop,17:45,Bangalore,"11,258"
1067,Thu-04Nov2021,Vistara,15:30,Delhi,26h 15m,1-stop,17:45,Bangalore,"11,258"
1068,Thu-04Nov2021,Indigo,21:40,Delhi,10h 05m,1-stop,07:45,Bangalore,"11,300"
1069,Thu-04Nov2021,Vistara,11:10,Delhi,04h 50m,1-stop,16:00,Bangalore,"11,520"
1070,Thu-04Nov2021,Vistara,18:15,Delhi,18h 45m,1-stop,13:00,Bangalore,"12,391"
1071,Thu-04Nov2021,Air India,20:00,Delhi,11h 55m,1-stop,07:55,Bangalore,"12,045"
1072,Thu-04Nov2021,Air India,19:00,Delhi,12h 55m,1-stop,07:55,Bangalore,"12,045"
1073,Thu-04Nov2021,Air India,17:50,Delhi,14h 05m,1-stop,07:55,Bangalore,"12,045"
1074,Thu-04Nov2021,Air India,17:50,Delhi,14h 05m,1-stop,07:55,Bangalore,"12,045"
1075,Thu-04Nov2021,Air India,15:05,Delhi,16h 50m,1-stop,07:55,Bangalore,"12,045"
1076,Thu-04Nov2021,Air India,10:40,Delhi,21h 15m,1-stop,07:55,Bangalore,"12,045"
1077,Thu-04Nov2021,Air India,08:00,Delhi,23h 55m,1-stop,07:55,Bangalore,"12,045"
1078,Thu-04Nov2021,Air India,07:00,Delhi,24h 55m,1-stop,07:55,Bangalore,"12,045"
1079,Thu-04Nov2021,Vistara,17:45,Delhi,15h 05m,1-stop,08:50,Bangalore,"12,098"
1080,Thu-04Nov2021,Vistara,16:55,Delhi,15h 55m,1-stop,08:50,Bangalore,"12,098"
1081,Thu-04Nov2021,Vistara,15:30,Delhi,17h 20m,1-stop,08:50,Bangalore,"12,098"
1082,Thu-04Nov2021,Vistara,13:40,Delhi,31h 15m,2+-stop,20:55,Bangalore,"12,401"
1083,Thu-04Nov2021,Vistara,13:40,Delhi,31h 15m,2+-stop,20:55,Bangalore,"12,401"
1084,Thu-04Nov2021,Air India,20:00,Delhi,22h 30m,1-stop,18:30,Bangalore,"12,465"
1085,Thu-04Nov2021,Air India,19:00,Delhi,23h 30m,1-stop,18:30,Bangalore,"12,465"
1086,Thu-04Nov2021,Air India,17:50,Delhi,24h 40m,1-stop,18:30,Bangalore,"12,465"
1087,Thu-04Nov2021,Air India,17:50,Delhi,24h 40m,1-stop,18:30,Bangalore,"12,465"
1088,Thu-04Nov2021,Air India,15:05,Delhi,27h 25m,1-stop,18:30,Bangalore,"12,465"
1089,Thu-04Nov2021,Air India,05:55,Delhi,26h 00m,2+-stop,07:55,Bangalore,"12,553"
1090,Thu-04Nov2021,Vistara,17:45,Delhi,17h 00m,1-stop,10:45,Bangalore,"12,623"
1091,Thu-04Nov2021,Vistara,16:55,Delhi,17h 50m,1-stop,10:45,Bangalore,"12,623"
1092,Thu-04Nov2021,Vistara,15:30,Delhi,19h 15m,1-stop,10:45,Bangalore,"12,623"
1093,Thu-04Nov2021,Vistara,13:40,Delhi,29h 35m,2+-stop,19:15,Bangalore,"12,847"
1094,Thu-04Nov2021,Vistara,13:40,Delhi,29h 35m,2+-stop,19:15,Bangalore,"12,847"
1095,Thu-04Nov2021,Air India,08:40,Delhi,23h 15m,2+-stop,07:55,Bangalore,"12,868"
1096,Thu-04Nov2021,Air India,05:55,Delhi,36h 35m,2+-stop,18:30,Bangalore,"13,015"
1097,Thu-04Nov2021,Air India,18:40,Delhi,22h 25m,1-stop,17:05,Bangalore,"13,200"
1098,Thu-04Nov2021,Air India,08:40,Delhi,33h 50m,2+-stop,18:30,Bangalore,"13,330"
1099,Thu-04Nov2021,Air India,08:40,Delhi,33h 50m,2+-stop,18:30,Bangalore,"13,330"
1100,Thu-04Nov2021,Vistara,13:40,Delhi,28h 05m,2+-stop,17:45,Bangalore,"13,339"
1101,Thu-04Nov2021,Vistara,13:40,Delhi,28h 05m,2+-stop,17:45,Bangalore,"13,339"
1102,Thu-04Nov2021,Air India,12:50,Delhi,19h 05m,2+-stop,07:55,Bangalore,"13,393"
1103,Thu-04Nov2021,Air India,18:30,Delhi,25h 20m,1-stop,19:50,Bangalore,"13,515"
1104,Thu-04Nov2021,GO FIRST,06:00,Delhi,05h 25m,1-stop,11:25,Bangalore,"14,907"
1105,Thu-04Nov2021,Air India,14:10,Delhi,27h 45m,1-stop,17:55,Bangalore,"14,198"
1106,Thu-04Nov2021,GO FIRST,09:00,Delhi,08h 10m,1-stop,17:10,Bangalore,"14,409"
1107,Thu-04Nov2021,GO FIRST,06:05,Delhi,11h 05m,1-stop,17:10,Bangalore,"14,409"
1108,Thu-04Nov2021,Vistara,13:40,Delhi,19h 10m,2+-stop,08:50,Bangalore,"14,767"
1109,Thu-04Nov2021,Vistara,07:20,Delhi,10h 25m,2+-stop,17:45,Bangalore,"15,992"
1110,Thu-04Nov2021,Vistara,06:15,Delhi,11h 30m,2+-stop,17:45,Bangalore,"15,992"
1111,Thu-04Nov2021,Vistara,07:20,Delhi,11h 55m,2+-stop,19:15,Bangalore,"16,170"
1112,Thu-04Nov2021,Air India,06:50,Delhi,09h 55m,1-stop,16:45,Bangalore,"16,875"
1113,Thu-04Nov2021,Vistara,07:30,Delhi,08h 30m,1-stop,16:00,Bangalore,"18,608"
1114,Thu-04Nov2021,Vistara,06:00,Delhi,10h 00m,1-stop,16:00,Bangalore,"18,608"
1115,Thu-04Nov2021,Air India,16:45,Delhi,07h 10m,1-stop,23:55,Bangalore,"19,951"
1116,Thu-04Nov2021,GO FIRST,11:30,Delhi,05h 40m,1-stop,17:10,Bangalore,"21,181"
1117,Thu-04Nov2021,Air India,10:35,Delhi,13h 20m,1-stop,23:55,Bangalore,"21,526"
1118,Thu-04Nov2021,SpiceJet,06:30,Delhi,06h 20m,1-stop,12:50,Bangalore,"24,434"
1119,Fri-29Oct2021,Vistara,13:20,Mumbai,01h 20m,non-stop,14:40,Goa,"4,316"
1120,Fri-29Oct2021,GO FIRST,13:30,Mumbai,01h 15m,non-stop,14:45,Goa,"4,578"
1121,Fri-29Oct2021,Air India,13:25,Mumbai,01h 20m,non-stop,14:45,Goa,"4,893"
1122,Fri-29Oct2021,Vistara,11:25,Mumbai,01h 20m,non-stop,12:45,Goa,"4,998"
1123,Fri-29Oct2021,GO FIRST,11:50,Mumbai,08h 05m,1-stop,19:55,Goa,"8,857"
1124,Fri-29Oct2021,Indigo,16:45,Mumbai,01h 15m,non-stop,18:00,Goa,"8,358"
1125,Fri-29Oct2021,AirAsia,17:15,Mumbai,01h 10m,non-stop,18:25,Goa,"8,829"
1126,Fri-29Oct2021,Air India,19:05,Mumbai,01h 25m,non-stop,20:30,Goa,"10,091"
1127,Fri-29Oct2021,Indigo,18:05,Mumbai,01h 15m,non-stop,19:20,Goa,"10,458"
1128,Fri-29Oct2021,Indigo,11:15,Mumbai,01h 25m,non-stop,12:40,Goa,"11,928"
1129,Fri-29Oct2021,AirAsia,22:50,Mumbai,08h 10m,1-stop,07:00,Goa,"12,847"
1130,Fri-29Oct2021,AirAsia,20:50,Mumbai,10h 10m,1-stop,07:00,Goa,"12,847"
1131,Fri-29Oct2021,AirAsia,22:50,Mumbai,13h 35m,1-stop,12:25,Goa,"14,028"
1132,Fri-29Oct2021,AirAsia,20:50,Mumbai,15h 35m,1-stop,12:25,Goa,"14,028"
1133,Fri-29Oct2021,AirAsia,20:15,Mumbai,16h 10m,2+-stop,12:25,Goa,"14,028"
1134,Fri-29Oct2021,AirAsia,20:15,Mumbai,10h 45m,2+-stop,07:00,Goa,"14,764"
1135,Fri-29Oct2021,AirAsia,12:15,Mumbai,04h 20m,1-stop,16:35,Goa,"16,941"
1136,Fri-29Oct2021,Vistara,16:00,Mumbai,21h 50m,1-stop,13:50,Goa,"17,231"
1137,Fri-29Oct2021,Vistara,12:15,Mumbai,22h 40m,2+-stop,10:55,Goa,"17,849"
1138,Fri-29Oct2021,Vistara,12:15,Mumbai,25h 35m,2+-stop,13:50,Goa,"17,849"
1139,Fri-29Oct2021,Vistara,21:00,Mumbai,16h 50m,1-stop,13:50,Goa,"18,071"
1140,Fri-29Oct2021,Vistara,19:10,Mumbai,18h 40m,1-stop,13:50,Goa,"18,071"
1141,Fri-29Oct2021,Vistara,22:45,Mumbai,12h 10m,1-stop,10:55,Goa,"19,803"
1142,Fri-29Oct2021,Vistara,21:55,Mumbai,13h 00m,1-stop,10:55,Goa,"19,803"
1143,Fri-29Oct2021,Vistara,22:45,Mumbai,15h 05m,1-stop,13:50,Goa,"19,803"
1144,Fri-29Oct2021,Vistara,21:55,Mumbai,15h 55m,1-stop,13:50,Goa,"19,803"
1145,Fri-29Oct2021,Vistara,22:45,Mumbai,21h 05m,1-stop,19:50,Goa,"19,803"
1146,Fri-29Oct2021,Vistara,21:55,Mumbai,21h 55m,1-stop,19:50,Goa,"19,803"
1147,Fri-29Oct2021,GO FIRST,19:20,Mumbai,15h 20m,1-stop,10:40,Goa,"20,091"
1148,Fri-29Oct2021,GO FIRST,22:15,Mumbai,12h 25m,1-stop,10:40,Goa,"21,141"
1149,Fri-29Oct2021,GO FIRST,21:40,Mumbai,13h 00m,1-stop,10:40,Goa,"21,141"
1150,Fri-29Oct2021,GO FIRST,22:15,Mumbai,14h 55m,1-stop,13:10,Goa,"21,141"
1151,Fri-29Oct2021,GO FIRST,21:40,Mumbai,15h 30m,1-stop,13:10,Goa,"21,141"
1152,Fri-29Oct2021,AirAsia,23:05,Mumbai,15h 30m,1-stop,14:35,Goa,"22,665"
1153,Fri-29Oct2021,AirAsia,23:05,Mumbai,16h 20m,1-stop,15:25,Goa,"22,665"
1154,Fri-29Oct2021,Vistara,20:55,Mumbai,14h 00m,1-stop,10:55,Goa,"22,743"
1155,Fri-29Oct2021,Vistara,19:45,Mumbai,15h 10m,1-stop,10:55,Goa,"22,743"
1156,Fri-29Oct2021,Vistara,18:30,Mumbai,16h 25m,1-stop,10:55,Goa,"22,743"
1157,Fri-29Oct2021,Vistara,20:55,Mumbai,16h 55m,1-stop,13:50,Goa,"22,743"
1158,Fri-29Oct2021,Vistara,17:30,Mumbai,17h 25m,1-stop,10:55,Goa,"22,743"
1159,Fri-29Oct2021,Vistara,19:45,Mumbai,18h 05m,1-stop,13:50,Goa,"22,743"
